"Date","Price","Open","High","Low","Change %"
"Feb 08, 2010","7.4460","7.4672","7.4780","7.3916","0.02%"
"Feb 05, 2010","7.4442","7.4268","7.5214","7.4206","0.23%"
"Feb 04, 2010","7.4272","7.2634","7.4462","7.2615","2.25%"
"Feb 03, 2010","7.2639","7.2191","7.2842","7.1823","0.61%"
"Feb 02, 2010","7.2196","7.2547","7.2816","7.2191","-0.48%"
"Feb 01, 2010","7.2545","7.3819","7.3966","7.2507","-1.84%"
"Jan 29, 2010","7.3903","7.3570","7.3924","7.3164","0.44%"
"Jan 28, 2010","7.3577","7.2953","7.3652","7.2611","0.86%"
"Jan 27, 2010","7.2950","7.2777","7.3250","7.2633","0.23%"
"Jan 26, 2010","7.2781","7.2408","7.3156","7.2209","0.52%"
"Jan 25, 2010","7.2401","7.2174","7.2466","7.1808","-0.02%"
"Jan 22, 2010","7.2419","7.2386","7.2702","7.1826","0.04%"
"Jan 21, 2010","7.2387","7.2027","7.2526","7.1687","0.50%"
"Jan 20, 2010","7.2029","7.0649","7.2071","7.0598","1.95%"
"Jan 19, 2010","7.0650","7.0053","7.1176","7.0022","0.85%"
"Jan 18, 2010","7.0052","7.0636","7.0802","7.0038","-0.85%"
"Jan 15, 2010","7.0652","7.0090","7.0899","7.0076","0.82%"
"Jan 14, 2010","7.0076","7.0206","7.0508","6.9950","-0.19%"
"Jan 13, 2010","7.0206","7.0638","7.0799","6.9924","-0.61%"
"Jan 12, 2010","7.0640","7.0411","7.0861","7.0281","0.35%"
"Jan 11, 2010","7.0395","7.0587","7.0598","7.0089","-0.51%"
"Jan 08, 2010","7.0755","7.1223","7.1681","7.0703","-0.66%"
"Jan 07, 2010","7.1228","7.0756","7.1416","7.0573","0.66%"
"Jan 06, 2010","7.0759","7.1045","7.1812","7.0530","-0.40%"
"Jan 05, 2010","7.1045","7.0491","7.1225","7.0144","0.78%"
"Jan 04, 2010","7.0493","7.1491","7.1747","7.0216","-1.48%"
"Jan 01, 2010","7.1551","7.1551","7.1551","7.1551","0.00%"
